,aircraftReg,aircraftType,airlineId,airsenseMissionId,alt,altGps,bvr,destination,flightNumber,fusionalt,fusionlat,fusionlon,fusionspeed,gva,gvr,heading,ias,isoutlier,lat,lon,mach,magneticHeading,missionId,onGround,origin,posTime,qnh,speed,targetId,tas,amount_diff,big_diff,count
19324,I-BIXL,A321,AZA,,13300,13100,,FRA,None,,42.09494,12.047227,,,,,,False,42.09356,12.04734,0.576,,-1,False,FCO,1546534557000,,311,AZA6BF,,0.004569999999994,False,140
19325,I-BIXL,A321,AZA,,13475,13350,,FRA,None,,42.098854,12.046821,,,,,,False,42.09796,12.04688,0.576,,-1,False,FCO,1546534560000,,311,AZA6BF,,0.004400000000004,False,141
19326,I-BIXL,A321,AZA,,13750,13525,,FRA,None,,42.10704,12.045975,,,,,,False,42.1065,12.046,0.576,,-1,False,FCO,1546534566000,,311,AZA6BF,,0.008539999999996,False,142
19327,I-BIXL,A321,AZA,,13925,13725,,FRA,None,,42.111164,12.045551,,,,,,False,42.11102,12.04556,0.58,,-1,False,FCO,1546534569000,,311,AZA6BF,,0.004520000000007,False,143
19328,I-BIXL,A321,AZA,,14050,13925,,FRA,None,,42.115826,12.045075,,,,,,False,42.11458,12.0452,0.584,,-1,False,FCO,1546534573000,,310,AZA6BF,,0.003559999999993,False,144
19329,I-BIXL,A321,AZA,,14375,14150,,FRA,None,,42.123787,12.044291,,,,,,False,42.12374,12.04432,0.584,,-1,False,FCO,1546534579000,,310,AZA6BF,,0.009160000000009,False,145
19331,I-BIXL,A321,AZA,,14650,14525,,FRA,None,,42.134327,12.043301,,,,,,False,42.13234,12.04352,0.588,,-1,False,FCO,1546534584000,,310,AZA6BF,,0.005780000000001,False,146
19332,I-BIXL,A321,AZA,,14825,14650,,FRA,None,,42.138294,12.042942,,,,,,False,42.13678,12.04314,0.588,,-1,False,FCO,1546534587000,,310,AZA6BF,,0.004440000000002,False,147
19333,I-BIXL,A321,AZA,,15125,14850,,FRA,None,,42.14749,12.042056,,,,,,False,42.14598,12.0422,0.592,,-1,False,FCO,1546534594000,,310,AZA6BF,,0.0092,False,148
19334,I-BIXL,A321,AZA,,15250,15050,,FRA,None,,42.15112,12.041721,,,,,,False,42.14891,12.04195,0.592,,-1,False,FCO,1546534598000,,311,AZA6BF,,0.002929999999999,False,149
19335,I-BIXL,A321,AZA,,15375,15175,,FRA,None,,42.154816,12.041377,,,,,,False,42.15468,12.0414,0.592,,-1,False,FCO,1546534601000,,311,AZA6BF,,0.005769999999998,False,150
19339,I-BIXL,A321,AZA,,16000,15725,,FRA,None,,42.183216,12.038408,,,,,,False,42.18052,12.03872,0.6,,-1,False,FCO,1546534617000,,319,AZA6BF,,0.008660000000006,False,151
19340,I-BIXL,A321,AZA,,16100,15850,,FRA,None,,42.18602,12.03804,,,,,,False,42.18521,12.03802,0.604,,-1,False,FCO,1546534619000,,319,AZA6BF,,0.004689999999997,False,152
19341,I-BIXL,A321,AZA,,16200,15950,,FRA,None,,42.191303,12.0373,,,,,,False,42.1881,12.03746,0.608,,-1,False,FCO,1546534624000,,322,AZA6BF,,0.002890000000001,False,153
19342,I-BIXL,A321,AZA,,16400,16075,,FRA,None,,42.198433,12.035836,,,,,,False,42.19844,12.03522,0.604,,-1,False,FCO,1546534629000,,324,AZA6BF,,0.010340000000007,False,154
19343,I-BIXL,A321,AZA,,16525,16275,,FRA,None,,42.202347,12.034847,,,,,,False,42.20188,12.0344,0.612,,-1,False,FCO,1546534632000,,325,AZA6BF,,0.003439999999991,False,155
19344,I-BIXL,A321,AZA,,16625,16375,,FRA,None,,42.207058,12.033688,,,,,,False,42.20782,12.03303,0.612,,-1,False,FCO,1546534635000,,326,AZA6BF,,0.005940000000003,False,156
19345,I-BIXL,A321,AZA,,16825,16550,,FRA,None,,42.2151,12.031788,,,,,,False,42.21614,12.03112,0.612,,-1,False,FCO,1546534640000,,327,AZA6BF,,0.008320000000005,False,157
19346,I-BIXL,A321,AZA,,16950,16675,,FRA,None,,42.220463,12.030432,,,,,,False,42.21968,12.03028,0.616,,-1,False,FCO,1546534644000,,328,AZA6BF,,0.003539999999994,False,158
19349,I-BIXL,A321,AZA,,17375,17125,,FRA,None,,42.24155,12.025398,,,,,,False,42.23932,12.02582,0.62,,-1,False,FCO,1546534656000,,331,AZA6BF,,0.005119999999998,False,159
19350,I-BIXL,A321,AZA,,17475,17275,,FRA,None,,42.245228,12.024521,,,,,,False,42.24322,12.02498,0.624,,-1,False,FCO,1546534659000,,332,AZA6BF,,0.003900000000002,False,160
19351,I-BIXL,A321,AZA,,17725,17400,,FRA,None,,42.25396,12.022515,,,,,,False,42.25328,12.02273,0.624,,-1,False,FCO,1546534665000,,333,AZA6BF,,0.010059999999996,False,161
19352,I-BIXL,A321,AZA,,17850,17500,,FRA,None,,42.258278,12.021545,,,,,,False,42.25798,12.02166,0.624,,-1,False,FCO,1546534668000,,334,AZA6BF,,0.0047,False,162
19353,I-BIXL,A321,AZA,,17925,17675,,FRA,None,,42.26322,12.020433,,,,,,False,42.26054,12.02109,0.628,,-1,False,FCO,1546534673000,,334,AZA6BF,,0.002560000000003,False,163
19354,I-BIXL,A321,AZA,,18050,17675,,FRA,None,,42.266357,12.01977,,,,,,False,42.26712,12.01968,0.624,,-1,False,FCO,1546534675000,,335,AZA6BF,,0.00658,False,164
19355,I-BIXL,A321,AZA,,18225,17975,,FRA,None,,42.273304,12.018231,,,,,,False,42.27548,12.01779,0.628,,-1,False,FCO,1546534679000,,337,AZA6BF,,0.008360000000003,False,165
19356,I-BIXL,A321,AZA,,18325,18075,,FRA,None,,42.279972,12.01676,,,,,,False,42.28107,12.01655,0.624,,-1,False,FCO,1546534683000,,338,AZA6BF,,0.005589999999998,False,166
19357,I-BIXL,A321,AZA,,18525,18175,,FRA,None,,42.28948,12.014634,,,,,,False,42.28986,12.01455,0.632,,-1,False,FCO,1546534689000,,340,AZA6BF,,0.008789999999998,False,167
19359,I-BIXL,A321,AZA,,18725,18350,,FRA,None,,42.300674,12.012131,,,,,,False,42.2993,12.01243,0.632,,-1,False,FCO,1546534694000,,341,AZA6BF,,0.006329999999998,False,168
19360,I-BIXL,A321,AZA,,18925,18575,,FRA,None,,42.310123,12.010015,,,,,,False,42.30712,12.01068,0.64,,-1,False,FCO,1546534701000,,342,AZA6BF,,0.007819999999995,False,169
19361,I-BIXL,A321,AZA,,19050,18700,,FRA,None,,42.31587,12.008713,,,,,,False,42.31398,12.00912,0.64,,-1,False,FCO,1546534706000,,343,AZA6BF,,0.006860000000003,False,170
19362,I-BIXL,A321,AZA,,19150,18350,,FRA,None,,42.317574,12.008316,,,,,,False,42.31808,12.00818,0.632,,-1,False,FCO,1546534707000,,343,AZA6BF,,0.004100000000001,False,171
19363,I-BIXL,A321,AZA,,19400,19050,,FRA,None,,42.326775,12.00626,,,,,,False,42.32748,12.00612,0.644,,-1,False,FCO,1546534713000,,343,AZA6BF,,0.009399999999999,False,172
19364,I-BIXL,A321,AZA,,19550,19200,,FRA,None,,42.333183,12.004805,,,,,,False,42.33224,12.005,0.648,,-1,False,FCO,1546534718000,,343,AZA6BF,,0.004760000000005,False,173
19365,I-BIXL,A321,AZA,,19675,19350,,FRA,None,,42.335148,12.004368,,,,,,False,42.3361,12.00416,0.648,,-1,False,FCO,1546534719000,,343,AZA6BF,392,0.003859999999996,False,174
19366,I-BIXL,A321,AZA,,20750,20350,,FRA,None,,42.39064,11.991863,,,,,,False,42.38991,11.99202,0.66,,-1,False,FCO,1546534752000,,350,AZA6BF,394,0.053809999999999,False,175
19367,I-BIXL,A321,AZA,,20925,20625,,FRA,None,,42.3981,11.990218,,,,,,False,42.39772,11.99033,0.664,,-1,False,FCO,1546534758000,,352,AZA6BF,392,0.007809999999999,False,176
19368,I-BIXL,A321,AZA,,21200,20725,,FRA,None,,42.408554,11.987876,,,,,,False,42.40918,11.98774,0.668,,-1,False,FCO,1546534765000,,353,AZA6BF,392,0.01146,False,177
19371,I-BIXL,A321,AZA,,21600,21200,,FRA,None,,42.430267,11.982964,,,,,,False,42.42682,11.98372,0.672,,-1,False,FCO,1546534776000,,354,AZA6BF,402,0.008150000000001,False,178
19372,I-BIXL,A321,AZA,,21750,21350,,FRA,None,,42.436096,11.9816475,,,,,,False,42.43484,11.98193,0.676,,-1,False,FCO,1546534780000,,354,AZA6BF,404,0.008020000000002,False,179
19373,I-BIXL,A321,AZA,,21825,21075,,FRA,None,,42.439796,11.980801,,,,,,False,42.4381,11.98117,0.672,,-1,False,FCO,1546534783000,,354,AZA6BF,404,0.003259999999997,False,180
19374,I-BIXL,A321,AZA,,22075,21600,,FRA,None,,42.448578,11.9788065,,,,,,False,42.44968,11.97855,0.68,,-1,False,FCO,1546534788000,,355,AZA6BF,404,0.011580000000002,False,181
19375,I-BIXL,A321,AZA,,22175,21750,,FRA,None,,42.45487,11.977394,,,,,,False,42.45296,11.97784,0.68,,-1,False,FCO,1546534793000,,356,AZA6BF,404,0.003279999999997,False,182
19376,I-BIXL,A321,AZA,,22275,21875,,FRA,None,,42.459423,11.976378,,,,,,False,42.4595,11.97638,0.684,,-1,False,FCO,1546534796000,,356,AZA6BF,406,0.006540000000001,False,183
19377,I-BIXL,A321,AZA,,22500,22025,,FRA,None,,42.467995,11.974309,,,,,,False,42.4692,11.97388,0.684,,-1,False,FCO,1546534801000,,357,AZA6BF,406,0.009700000000002,False,184
19378,I-BIXL,A321,AZA,,22625,22225,,FRA,None,,42.47336,11.972854,,,,,,False,42.47221,11.97286,0.684,,-1,False,FCO,1546534805000,,357,AZA6BF,406,0.003009999999996,False,185
19379,I-BIXL,A321,AZA,,22775,22275,,FRA,None,,42.47624,11.971801,,,,,,False,42.47887,11.97048,0.68,,-1,False,FCO,1546534806000,,356,AZA6BF,406,0.006660000000004,False,186
19380,I-BIXL,A321,AZA,,22975,22475,,FRA,None,,42.486397,11.968323,,,,,,False,42.48701,11.96712,0.684,,-1,False,FCO,1546534812000,,357,AZA6BF,406,0.008139999999997,False,187
19381,I-BIXL,A321,AZA,,23025,22575,,FRA,None,,42.493683,11.965178,,,,,,False,42.49269,11.96444,0.688,,-1,False,FCO,1546534817000,,358,AZA6BF,404,0.005680000000005,False,188
19382,I-BIXL,A321,AZA,,23075,22650,,FRA,None,,42.496307,11.9636755,,,,,,False,42.4955,11.96303,0.688,,-1,False,FCO,1546534819000,,358,AZA6BF,406,0.002809999999997,False,189
19386,I-BIXL,A321,AZA,,23575,23100,,FRA,None,,42.52958,11.946256,,,,,,False,42.52548,11.94808,0.696,,-1,False,FCO,1546534839000,,363,AZA6BF,404,0.011000000000003,False,190
19387,I-BIXL,A321,AZA,,23725,23275,,FRA,None,,42.534706,11.943443,,,,,,False,42.53358,11.94408,0.7,,-1,False,FCO,1546534843000,,365,AZA6BF,412,0.008099999999999,False,191
19388,I-BIXL,A321,AZA,,23900,23400,,FRA,None,,42.54417,11.938579,,,,,,False,42.54456,11.93864,0.704,,-1,False,FCO,1546534849000,,366,AZA6BF,412,0.010979999999997,False,192
19389,I-BIXL,A321,AZA,,24000,23525,,FRA,None,,42.54912,11.936133,,,,,,False,42.54795,11.93696,0.7,,-1,False,FCO,1546534853000,,366,AZA6BF,414,0.003390000000003,False,193
19390,I-BIXL,A321,AZA,,24075,23625,,FRA,None,,42.552876,11.934329,,,,,,False,42.55417,11.9339,0.704,,-1,False,FCO,1546534855000,,366,AZA6BF,416,0.006219999999999,False,194
19391,I-BIXL,A321,AZA,,24250,23700,,FRA,None,,42.5622,11.9297285,,,,,,False,42.56248,11.92981,0.704,,-1,False,FCO,1546534861000,,367,AZA6BF,418,0.008310000000002,False,195
19392,I-BIXL,A321,AZA,,24325,23850,,FRA,None,,42.568745,11.926589,,,,,,False,42.56924,11.92654,0.708,,-1,False,FCO,1546534865000,,368,AZA6BF,418,0.00676,False,196
19394,I-BIXL,A321,AZA,,24550,24025,,FRA,None,,42.58692,11.917823,,,,,,False,42.58429,11.91917,0.708,,-1,False,FCO,1546534874000,,371,AZA6BF,418,0.011810000000004,False,197
19395,I-BIXL,A321,AZA,,24575,24075,,FRA,None,,42.589397,11.9166565,,,,,,False,42.58771,11.91755,0.712,,-1,False,FCO,1546534876000,,371,AZA6BF,418,0.003419999999991,False,198
19396,I-BIXL,A321,AZA,,24625,23975,,FRA,None,,42.593243,11.914791,,,,,,False,42.5912,11.9158,0.708,,-1,False,FCO,1546534879000,,371,AZA6BF,418,0.003490000000006,False,199
19397,I-BIXL,A321,AZA,,24800,24200,,FRA,None,,42.60261,11.910258,,,,,,False,42.60238,11.9104,0.716,,-1,False,FCO,1546534885000,,373,AZA6BF,418,0.011179999999996,False,200
19398,I-BIXL,A321,AZA,,24900,24350,,FRA,None,,42.60877,11.907286,,,,,,False,42.60857,11.9074,0.716,,-1,False,FCO,1546534889000,,374,AZA6BF,418,0.006190000000004,False,201
19399,I-BIXL,A321,AZA,,24975,24425,,FRA,None,,42.611397,11.906013,,,,,,False,42.61341,11.90504,0.716,,-1,False,FCO,1546534890000,,375,AZA6BF,418,0.004839999999994,False,202
19400,I-BIXL,A321,AZA,,25100,24575,,FRA,None,,42.622402,11.900653,,,,,,False,42.62188,11.90088,0.72,,-1,False,FCO,1546534897000,,375,AZA6BF,418,0.008470000000003,False,203
19401,I-BIXL,A321,AZA,,25150,24650,,FRA,None,,42.626274,11.898762,,,,,,False,42.62506,11.89934,0.72,,-1,False,FCO,1546534900000,,376,AZA6BF,418,0.00318,False,204
19403,I-BIXL,A321,AZA,,25400,24875,,FRA,None,,42.64454,11.889862,,,,,,False,42.64146,11.89134,0.724,,-1,False,FCO,1546534909000,,377,AZA6BF,424,0.008359999999996,False,205
19404,I-BIXL,A321,AZA,,25475,24925,,FRA,None,,42.64916,11.887635,,,,,,False,42.64786,11.8883,0.724,,-1,False,FCO,1546534912000,,378,AZA6BF,426,0.006399999999999,False,206
19405,I-BIXL,A321,AZA,,25550,25050,,FRA,None,,42.65354,11.885502,,,,,,False,42.65214,11.88618,0.724,,-1,False,FCO,1546534915000,,379,AZA6BF,426,0.004280000000009,False,207
19406,I-BIXL,A321,AZA,,25700,25050,,FRA,None,,42.664894,11.879996,,,,,,False,42.66322,11.88082,0.724,,-1,False,FCO,1546534923000,,380,AZA6BF,426,0.01108,False,208
19407,I-BIXL,A321,AZA,,25775,25200,,FRA,None,,42.667194,11.87889,,,,,,False,42.66838,11.87833,0.728,,-1,False,FCO,1546534924000,,381,AZA6BF,426,0.005159999999997,False,209
19408,I-BIXL,A321,AZA,,25825,25300,,FRA,None,,42.671616,11.876733,,,,,,False,42.67108,11.87697,0.728,,-1,False,FCO,1546534927000,,381,AZA6BF,428,0.002699999999997,False,210
19409,I-BIXL,A321,AZA,,25950,25375,,FRA,None,,42.681087,11.872129,,,,,,False,42.68308,11.87116,0.728,,-1,False,FCO,1546534932000,,383,AZA6BF,428,0.012000000000001,False,211
19410,I-BIXL,A321,AZA,,26025,25475,,FRA,None,,42.688812,11.868384,,,,,,False,42.68808,11.86875,0.732,,-1,False,FCO,1546534937000,,383,AZA6BF,428,0.005000000000003,False,212
19411,I-BIXL,A321,AZA,,26100,25525,,FRA,None,,42.69151,11.867062,,,,,,False,42.69338,11.86613,0.736,,-1,False,FCO,1546534938000,,384,AZA6BF,430,0.005299999999998,False,213
19412,I-BIXL,A321,AZA,,26200,25625,,FRA,None,,42.701557,11.862177,,,,,,False,42.7013,11.8623,0.736,,-1,False,FCO,1546534944000,,385,AZA6BF,430,0.007920000000006,False,214
19414,I-BIXL,A321,AZA,,26375,25825,,FRA,None,,42.717865,11.854255,,,,,,False,42.7121,11.85706,0.736,,-1,False,FCO,1546534953000,,386,AZA6BF,432,0.00609,False,215
19415,I-BIXL,A321,AZA,,26500,25875,,FRA,None,,42.722485,11.852008,,,,,,False,42.72142,11.85252,0.736,,-1,False,FCO,1546534956000,,387,AZA6BF,432,0.009320000000002,False,216
19416,I-BIXL,A321,AZA,,26550,25975,,FRA,None,,42.72883,11.848929,,,,,,False,42.72816,11.84926,0.736,,-1,False,FCO,1546534960000,,387,AZA6BF,432,0.006739999999994,False,217
19417,I-BIXL,A321,AZA,,26625,26050,,FRA,None,,42.73257,11.847105,,,,,,False,42.73326,11.84676,0.74,,-1,False,FCO,1546534962000,,388,AZA6BF,432,0.005099999999999,False,218
19418,I-BIXL,A321,AZA,,26725,26125,,FRA,None,,42.74388,11.841587,,,,,,False,42.74332,11.84184,0.74,,-1,False,FCO,1546534969000,,390,AZA6BF,432,0.01006000000001,False,219
19419,I-BIXL,A321,AZA,,26775,26200,,FRA,None,,42.748783,11.839173,,,,,,False,42.7487,11.83918,0.744,,-1,False,FCO,1546534972000,,390,AZA6BF,432,0.005379999999995,False,220
19420,I-BIXL,A321,AZA,,26850,26225,,FRA,None,,42.753857,11.836678,,,,,,False,42.75196,11.83758,0.744,,-1,False,FCO,1546534976000,,391,AZA6BF,432,0.003259999999997,False,221
19421,I-BIXL,A321,AZA,,26975,26325,,FRA,None,,42.761703,11.8328285,,,,,,False,42.76382,11.83178,0.744,,-1,False,FCO,1546534980000,,392,AZA6BF,434,0.011860000000006,False,222
19423,I-BIXL,A321,AZA,,27100,26525,,FRA,None,,42.776432,11.825596,,,,,,False,42.77383,11.82685,0.748,,-1,False,FCO,1546534987000,,393,AZA6BF,436,0.006569999999996,False,223
19424,I-BIXL,A321,AZA,,27275,26650,,FRA,None,,42.785625,11.8211,,,,,,False,42.78566,11.8211,0.752,,-1,False,FCO,1546534992000,,393,AZA6BF,436,0.011830000000003,False,224
19425,I-BIXL,A321,AZA,,27350,26700,,FRA,None,,42.792595,11.817711,,,,,,False,42.79016,11.81893,0.752,,-1,False,FCO,1546534997000,,393,AZA6BF,436,0.0045,False,225
19426,I-BIXL,A321,AZA,,27425,26825,,FRA,None,,42.796917,11.81561,,,,,,False,42.79408,11.81701,0.756,,-1,False,FCO,1546535001000,,393,AZA6BF,438,0.003920000000001,False,226
19427,I-BIXL,A321,AZA,,27525,26900,,FRA,None,,42.800373,11.813914,,,,,,False,42.80109,11.81355,0.756,,-1,False,FCO,1546535003000,,393,AZA6BF,440,0.007010000000001,False,227
19428,I-BIXL,A321,AZA,,27650,27050,,FRA,None,,42.81015,11.809162,,,,,,False,42.81075,11.8089,0.752,,-1,False,FCO,1546535009000,,393,AZA6BF,440,0.009659999999997,False,228
19431,I-BIXL,A321,AZA,,27925,27275,,FRA,None,,42.83385,11.797576,,,,,,False,42.8302,11.79938,0.76,,-1,False,FCO,1546535021000,,395,AZA6BF,440,0.008659999999999,False,229
19432,I-BIXL,A321,AZA,,28000,27400,,FRA,None,,42.839916,11.794603,,,,,,False,42.83716,11.79594,0.764,,-1,False,FCO,1546535026000,,395,AZA6BF,440,0.006959999999999,False,230
19433,I-BIXL,A321,AZA,,28075,27500,,FRA,None,,42.842693,11.793235,,,,,,False,42.84212,11.7935,0.764,,-1,False,FCO,1546535028000,,395,AZA6BF,440,0.004960000000004,False,231
19434,I-BIXL,A321,AZA,,28225,27575,,FRA,None,,42.851433,11.788956,,,,,,False,42.85256,11.7884,0.764,,-1,False,FCO,1546535033000,,395,AZA6BF,440,0.010439999999996,False,232
19435,I-BIXL,A321,AZA,,28300,27625,,FRA,None,,42.858665,11.785426,,,,,,False,42.85772,11.7859,0.764,,-1,False,FCO,1546535038000,,395,AZA6BF,440,0.005160000000004,False,233
19437,I-BIXL,A321,AZA,,28500,27850,,FRA,None,,42.880398,11.774849,,,,,,False,42.87662,11.7767,0.768,,-1,False,FCO,1546535048000,,397,AZA6BF,442,0.005220000000001,False,234
19438,I-BIXL,A321,AZA,,28550,27875,,FRA,None,,42.887188,11.77155,,,,,,False,42.88378,11.77322,0.768,,-1,False,FCO,1546535053000,,398,AZA6BF,442,0.007159999999999,False,235
19439,I-BIXL,A321,AZA,,28650,27950,,FRA,None,,42.89423,11.768107,,,,,,False,42.89438,11.76802,0.768,,-1,False,FCO,1546535057000,,399,AZA6BF,446,0.010599999999997,False,236
19440,I-BIXL,A321,AZA,,28700,28050,,FRA,None,,42.90028,11.765151,,,,,,False,42.89766,11.76642,0.768,,-1,False,FCO,1546535062000,,399,AZA6BF,446,0.003279999999997,False,237
19441,I-BIXL,A321,AZA,,28750,28100,,FRA,None,,42.904793,11.762955,,,,,,False,42.90463,11.76304,0.772,,-1,False,FCO,1546535065000,,399,AZA6BF,446,0.006970000000003,False,238
19442,I-BIXL,A321,AZA,,28850,28175,,FRA,None,,42.911026,11.759908,,,,,,False,42.91344,11.75872,0.768,,-1,False,FCO,1546535068000,,400,AZA6BF,446,0.008810000000004,False,239
19446,I-BIXL,A321,AZA,,29075,28400,,FRA,None,,42.945045,11.743189,,,,,,False,42.94188,11.74471,0.776,,-1,False,FCO,1546535084000,,403,AZA6BF,446,0.012479999999997,False,240
19447,I-BIXL,A321,AZA,,29125,28450,,FRA,None,,42.94856,11.741455,,,,,,False,42.94538,11.74301,0.78,,-1,False,FCO,1546535087000,,404,AZA6BF,448,0.003500000000003,False,241
19448,I-BIXL,A321,AZA,,29200,28500,,FRA,None,,42.958553,11.736575,,,,,,False,42.95755,11.7371,0.78,,-1,False,FCO,1546535093000,,405,AZA6BF,448,0.012169999999998,False,242
19449,I-BIXL,A321,AZA,,29275,28575,,FRA,None,,42.962654,11.734574,,,,,,False,42.9612,11.7353,0.78,,-1,False,FCO,1546535096000,,405,AZA6BF,450,0.00365,False,243
19450,I-BIXL,A321,AZA,,29325,28675,,FRA,None,,42.967636,11.73215,,,,,,False,42.96754,11.73222,0.78,,-1,False,FCO,1546535099000,,405,AZA6BF,450,0.006340000000002,False,244
19451,I-BIXL,A321,AZA,,29550,28800,,FRA,None,,42.97822,11.726993,,,,,,False,42.97874,11.72676,0.776,,-1,False,FCO,1546535105000,,404,AZA6BF,450,0.011200000000002,False,245
19452,I-BIXL,A321,AZA,,29725,29050,,FRA,None,,42.98377,11.724293,,,,,,False,42.98429,11.72405,0.768,,-1,False,FCO,1546535108000,,402,AZA6BF,446,0.00555,False,246
19453,I-BIXL,A321,AZA,,29900,29225,,FRA,None,,42.991386,11.7205715,,,,,,False,42.99015,11.72117,0.768,,-1,False,FCO,1546535113000,,399,AZA6BF,446,0.005859999999998,False,247
19455,I-BIXL,A321,AZA,,30300,29575,,FRA,None,,43.008526,11.712147,,,,,,False,43.00548,11.71365,0.772,,-1,False,FCO,1546535121000,,394,AZA6BF,444,0.00732,False,248
19456,I-BIXL,A321,AZA,,30425,29700,,FRA,None,,43.011642,11.710598,,,,,,False,43.01054,11.7111,0.772,,-1,False,FCO,1546535123000,,393,AZA6BF,446,0.00506,False,249
19457,I-BIXL,A321,AZA,,30600,29800,,FRA,None,,43.02166,11.705679,,,,,,False,43.0206,11.7062,0.772,,-1,False,FCO,1546535129000,,392,AZA6BF,444,0.010060000000003,False,250
19458,I-BIXL,A321,AZA,,30675,29875,,FRA,None,,43.027412,11.702847,,,,,,False,43.02589,11.70358,0.772,,-1,False,FCO,1546535133000,,391,AZA6BF,442,0.005290000000002,False,251
19459,I-BIXL,A321,AZA,,30750,29950,,FRA,None,,43.030865,11.701139,,,,,,False,43.03107,11.70102,0.768,,-1,False,FCO,1546535135000,,391,AZA6BF,442,0.005179999999996,False,252
19460,I-BIXL,A321,AZA,,30825,30025,,FRA,None,,43.04108,11.696093,,,,,,False,43.04128,11.69597,0.772,,-1,False,FCO,1546535141000,,392,AZA6BF,442,0.010210000000001,False,253
19464,I-BIXL,A321,AZA,,31025,30250,,FRA,None,,43.07156,11.681103,,,,,,False,43.06744,11.68311,0.772,,-1,False,FCO,1546535157000,,395,AZA6BF,444,0.005740000000003,False,254
19465,I-BIXL,A321,AZA,,31050,30275,,FRA,None,,43.07591,11.67896,,,,,,False,43.07252,11.68062,0.776,,-1,False,FCO,1546535161000,,396,AZA6BF,444,0.00508,False,255
19466,I-BIXL,A321,AZA,,31125,30325,,FRA,None,,43.081867,11.676052,,,,,,False,43.08326,11.6754,0.776,,-1,False,FCO,1546535164000,,397,AZA6BF,444,0.010739999999991,False,256
19467,I-BIXL,A321,AZA,,31150,30375,,FRA,None,,43.089294,11.672407,,,,,,False,43.08815,11.67297,0.776,,-1,False,FCO,1546535169000,,398,AZA6BF,446,0.004890000000003,False,257
19468,I-BIXL,A321,AZA,,31175,30400,,FRA,None,,43.094734,11.669753,,,,,,False,43.09355,11.67035,0.776,,-1,False,FCO,1546535173000,,399,AZA6BF,446,0.005400000000002,False,258
19469,I-BIXL,A321,AZA,,31850,31075,,FRA,None,,43.147083,11.643916,,,,,,False,43.14555,11.64466,0.772,,-1,False,FCO,1546535202000,,397,AZA6BF,448,0.052,False,259
19470,I-BIXL,A321,AZA,,31950,31125,,FRA,None,,43.15483,11.640064,,,,,,False,43.1549,11.64002,0.772,,-1,False,FCO,1546535207000,,397,AZA6BF,444,0.009349999999998,False,260
19474,I-BIXL,A321,AZA,,32075,31275,,FRA,None,,43.192368,11.622908,,,,,,False,43.18932,11.62438,0.784,,-1,False,FCO,1546535226000,,403,AZA6BF,448,0.009060000000005,False,261
19475,I-BIXL,A321,AZA,,32175,31350,,FRA,None,,43.20103,11.619513,,,,,,False,43.19934,11.62066,0.784,,-1,False,FCO,1546535232000,,403,AZA6BF,450,0.010019999999997,False,262
19476,I-BIXL,A321,AZA,,32275,31425,,FRA,None,,43.208885,11.616789,,,,,,False,43.20844,11.61752,0.784,,-1,False,FCO,1546535237000,,403,AZA6BF,448,0.009100000000004,False,263
19477,I-BIXL,A321,AZA,,32375,31550,,FRA,None,,43.217144,11.614214,,,,,,False,43.21719,11.61486,0.784,,-1,False,FCO,1546535242000,,401,AZA6BF,452,0.008749999999999,False,264
19478,I-BIXL,A321,AZA,,32450,31625,,FRA,None,,43.22519,11.61195,,,,,,False,43.22502,11.61268,0.784,,-1,False,FCO,1546535247000,,401,AZA6BF,452,0.007829999999998,False,265
19479,I-BIXL,A321,AZA,,32475,31675,,FRA,None,,43.229412,11.610995,,,,,,False,43.2308,11.61122,0.788,,-1,False,FCO,1546535249000,,401,AZA6BF,452,0.005780000000001,False,266
19481,I-BIXL,A321,AZA,,32650,31800,,FRA,None,,43.25616,11.605336,,,,,,False,43.25383,11.60627,0.784,,-1,False,FCO,1546535261000,,402,AZA6BF,450,0.00958,False,267
19482,I-BIXL,A321,AZA,,32675,31825,,FRA,None,,43.263058,11.604162,,,,,,False,43.26127,11.60503,0.78,,-1,False,FCO,1546535265000,,403,AZA6BF,450,0.007440000000003,False,268
19483,I-BIXL,A321,AZA,,32700,31850,,FRA,None,,43.275238,11.602412,,,,,,False,43.27396,11.6033,0.788,,-1,False,FCO,1546535272000,,405,AZA6BF,450,0.012689999999992,False,269
19484,I-BIXL,A321,AZA,,32725,31850,,FRA,None,,43.284687,11.601535,,,,,,False,43.28344,11.60235,0.788,,-1,False,FCO,1546535278000,,407,AZA6BF,454,0.009480000000003,False,270
19485,I-BIXL,A321,AZA,,32775,31975,,FRA,None,,43.291843,11.601084,,,,,,False,43.29204,11.60164,0.792,,-1,False,FCO,1546535282000,,407,AZA6BF,456,0.008600000000001,False,271
19486,I-BIXL,A321,AZA,,32850,32025,,FRA,None,,43.301323,11.600471,,,,,,False,43.30202,11.60092,0.788,,-1,False,FCO,1546535287000,,408,AZA6BF,454,0.009979999999999,False,272
19487,I-BIXL,A321,AZA,,32925,32050,,FRA,None,,43.311905,11.599821,,,,,,False,43.3117,11.6002,0.788,,-1,False,FCO,1546535293000,,408,AZA6BF,454,0.009680000000003,False,273
19489,I-BIXL,A321,AZA,,33125,32200,,FRA,None,,43.33213,11.598687,,,,,,False,43.33073,11.59895,0.796,,-1,False,FCO,1546535302000,,408,AZA6BF,458,0.010909999999996,False,274
